/usr/bin/java  -classpath /users/entall/ycsb_client/conf:/users/entall/ycsb_client/lib/HdrHistogram-2.1.12.jar:/users/entall/ycsb_client/lib/core-0.18.0-SNAPSHOT.jar:/users/entall/ycsb_client/lib/htrace-core4-4.1.0-incubating.jar:/users/entall/ycsb_client/lib/jackson-core-asl-1.9.4.jar:/users/entall/ycsb_client/lib/jackson-mapper-asl-1.9.4.jar:/users/entall/ycsb_client/redis-binding/lib/commons-pool2-2.4.2.jar:/users/entall/ycsb_client/redis-binding/lib/jedis-2.9.0.jar:/users/entall/ycsb_client/redis-binding/lib/redis-binding-0.18.0-SNAPSHOT.jar site.ycsb.Client -t -db site.ycsb.db.RedisClient -p redis.host=redis0 -p redis.port=8000 -p redis.cluster=true -P /users/entall/rd/workloads/workloada -p status.interval=1 -s -p measurementtype=timeseries -p redis.timeout=10000 -threads 50
Command line: -t -db site.ycsb.db.RedisClient -p redis.host=redis0 -p redis.port=8000 -p redis.cluster=true -P /users/entall/rd/workloads/workloada -p status.interval=1 -s -p measurementtype=timeseries -p redis.timeout=10000 -threads 50
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
2026-05-23 15:46:21:580 0 sec: 0 operations; est completion in 0 second 
2026-05-23 15:46:21:580 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2026-05-23 15:46:22:537 1 sec: 16900 operations; 16900 current ops/sec; est completion in 39 minutes [READ AverageLatency(us)=480.78] [UPDATE AverageLatency(us)=507.01] 
2026-05-23 15:46:41:537 20 sec: 3243115 operations; 173546 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=285.49] [UPDATE AverageLatency(us)=285.73] [READ-FAILED AverageLatency(us)=166.43] 
2026-05-23 15:46:41:537 20 sec: 3243115 operations; 173546 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=285.49] [UPDATE AverageLatency(us)=285.73] [READ-FAILED AverageLatency(us)=166.43] 
2026-05-23 15:46:42:537 21 sec: 3414088 operations; 170973 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=288.71] [UPDATE AverageLatency(us)=290.02] [READ-FAILED AverageLatency(us)=194.38] 
2026-05-23 15:46:42:537 21 sec: 3414088 operations; 170973 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=288.71] [UPDATE AverageLatency(us)=290.02] [READ-FAILED AverageLatency(us)=194.38] 
2026-05-23 15:46:43:537 22 sec: 3587612 operations; 173524 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=284.82] [UPDATE AverageLatency(us)=285.76] [READ-FAILED AverageLatency(us)=191.63] 
2026-05-23 15:46:43:537 22 sec: 3587612 operations; 173524 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=284.82] [UPDATE AverageLatency(us)=285.76] [READ-FAILED AverageLatency(us)=191.63] 
2026-05-23 15:46:44:537 23 sec: 3758912 operations; 171300 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=288.41] [UPDATE AverageLatency(us)=289.16] [READ-FAILED AverageLatency(us)=192.98] 
2026-05-23 15:46:44:537 23 sec: 3758912 operations; 171300 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=288.41] [UPDATE AverageLatency(us)=289.16] [READ-FAILED AverageLatency(us)=192.98] 
2026-05-23 15:46:45:537 24 sec: 3932046 operations; 173134 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=285.14] [UPDATE AverageLatency(us)=286.05] [READ-FAILED AverageLatency(us)=189.24] 
2026-05-23 15:46:45:537 24 sec: 3932046 operations; 173134 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=285.14] [UPDATE AverageLatency(us)=286.05] [READ-FAILED AverageLatency(us)=189.24] 
2026-05-23 15:46:46:537 25 sec: 4104817 operations; 172771 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=284.38] [UPDATE AverageLatency(us)=287.79] [READ-FAILED AverageLatency(us)=209.31] 
2026-05-23 15:46:46:537 25 sec: 4104817 operations; 172771 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=284.38] [UPDATE AverageLatency(us)=287.79] [READ-FAILED AverageLatency(us)=209.31] 
2026-05-23 15:46:47:537 26 sec: 4266301 operations; 161484 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=304.52] [UPDATE AverageLatency(us)=307.77] [READ-FAILED AverageLatency(us)=223.45] 
2026-05-23 15:46:47:537 26 sec: 4266301 operations; 161484 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=304.52] [UPDATE AverageLatency(us)=307.77] [READ-FAILED AverageLatency(us)=223.45] 
2026-05-23 15:46:48:537 27 sec: 4432848 operations; 166547 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=289.78] [UPDATE AverageLatency(us)=303.95] [READ-FAILED AverageLatency(us)=222.29] 
2026-05-23 15:46:48:537 27 sec: 4432848 operations; 166547 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=289.78] [UPDATE AverageLatency(us)=303.95] [READ-FAILED AverageLatency(us)=222.29] 
2026-05-23 15:46:49:537 28 sec: 4596216 operations; 163368 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=281.87] [UPDATE AverageLatency(us)=323.73] [READ-FAILED AverageLatency(us)=258.75] 
2026-05-23 15:46:49:537 28 sec: 4596216 operations; 163368 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=281.87] [UPDATE AverageLatency(us)=323.73] [READ-FAILED AverageLatency(us)=258.75] 
2026-05-23 15:46:50:537 29 sec: 4766963 operations; 170747 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=280.82] [UPDATE AverageLatency(us)=297.95] [READ-FAILED AverageLatency(us)=267.47] 
2026-05-23 15:46:50:537 29 sec: 4766963 operations; 170747 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=280.82] [UPDATE AverageLatency(us)=297.95] [READ-FAILED AverageLatency(us)=267.47] 
2026-05-23 15:46:51:537 30 sec: 4944318 operations; 177355 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=277.15] [UPDATE AverageLatency(us)=280.62] [READ-FAILED AverageLatency(us)=250.04] 
2026-05-23 15:46:51:537 30 sec: 4944318 operations; 177355 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=277.15] [UPDATE AverageLatency(us)=280.62] [READ-FAILED AverageLatency(us)=250.04] 
2026-05-23 15:46:52:537 31 sec: 5120343 operations; 176025 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=278.45] [UPDATE AverageLatency(us)=282.97] [READ-FAILED AverageLatency(us)=247.56] 
2026-05-23 15:46:52:537 31 sec: 5120343 operations; 176025 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=278.45] [UPDATE AverageLatency(us)=282.97] [READ-FAILED AverageLatency(us)=247.56] 
2026-05-23 15:46:53:537 32 sec: 5292174 operations; 171831 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=286.3] [UPDATE AverageLatency(us)=289.44] [READ-FAILED AverageLatency(us)=232.22] 
2026-05-23 15:46:53:537 32 sec: 5292174 operations; 171831 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=286.3] [UPDATE AverageLatency(us)=289.44] [READ-FAILED AverageLatency(us)=232.22] 
2026-05-23 15:46:54:538 33 sec: 5467661 operations; 175136.73 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=280.42] [UPDATE AverageLatency(us)=283.29] [READ-FAILED AverageLatency(us)=249.51] 
2026-05-23 15:46:54:538 33 sec: 5467661 operations; 175136.73 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=280.42] [UPDATE AverageLatency(us)=283.29] [READ-FAILED AverageLatency(us)=249.51] 
2026-05-23 15:46:55:537 34 sec: 5643828 operations; 176520.04 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=278.96] [UPDATE AverageLatency(us)=281] [READ-FAILED AverageLatency(us)=257.63] 
2026-05-23 15:46:55:537 34 sec: 5643828 operations; 176520.04 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=278.96] [UPDATE AverageLatency(us)=281] [READ-FAILED AverageLatency(us)=257.63] 
2026-05-23 15:46:56:537 35 sec: 5820384 operations; 176556 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=279.03] [UPDATE AverageLatency(us)=280.61] [READ-FAILED AverageLatency(us)=230.1] 
2026-05-23 15:46:56:537 35 sec: 5820384 operations; 176556 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=279.03] [UPDATE AverageLatency(us)=280.61] [READ-FAILED AverageLatency(us)=230.1] 
2026-05-23 15:46:57:537 36 sec: 5994378 operations; 173994 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=283.1] [UPDATE AverageLatency(us)=284.88] [READ-FAILED AverageLatency(us)=228.51] 
2026-05-23 15:46:57:537 36 sec: 5994378 operations; 173994 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=283.1] [UPDATE AverageLatency(us)=284.88] [READ-FAILED AverageLatency(us)=228.51] 
2026-05-23 15:46:58:537 37 sec: 6165184 operations; 170806 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=288.39] [UPDATE AverageLatency(us)=290.47] [READ-FAILED AverageLatency(us)=215.08] 
2026-05-23 15:46:58:537 37 sec: 6165184 operations; 170806 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=288.39] [UPDATE AverageLatency(us)=290.47] [READ-FAILED AverageLatency(us)=215.08] 
2026-05-23 15:46:59:537 38 sec: 6340140 operations; 174956 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=281.65] [UPDATE AverageLatency(us)=282.9] [READ-FAILED AverageLatency(us)=213.53] 
2026-05-23 15:46:59:537 38 sec: 6340140 operations; 174956 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=281.65] [UPDATE AverageLatency(us)=282.9] [READ-FAILED AverageLatency(us)=213.53] 
2026-05-23 15:47:00:537 39 sec: 6511298 operations; 171158 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=287.03] [UPDATE AverageLatency(us)=290.44] [READ-FAILED AverageLatency(us)=209.38] 
2026-05-23 15:47:00:537 39 sec: 6511298 operations; 171158 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=287.03] [UPDATE AverageLatency(us)=290.44] [READ-FAILED AverageLatency(us)=209.38] 
2026-05-23 15:47:01:537 40 sec: 6687415 operations; 176117 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=278.62] [UPDATE AverageLatency(us)=282.1] [READ-FAILED AverageLatency(us)=218.87] 
2026-05-23 15:47:01:537 40 sec: 6687415 operations; 176117 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=278.62] [UPDATE AverageLatency(us)=282.1] [READ-FAILED AverageLatency(us)=218.87] 
2026-05-23 15:47:02:537 41 sec: 6862733 operations; 175318 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=280.63] [UPDATE AverageLatency(us)=282.59] [READ-FAILED AverageLatency(us)=228.38] 
2026-05-23 15:47:02:537 41 sec: 6862733 operations; 175318 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=280.63] [UPDATE AverageLatency(us)=282.59] [READ-FAILED AverageLatency(us)=228.38] 
2026-05-23 15:47:03:537 42 sec: 7023875 operations; 161142 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=307.44] [UPDATE AverageLatency(us)=306.1] [READ-FAILED AverageLatency(us)=200.76] 
2026-05-23 15:47:03:537 42 sec: 7023875 operations; 161142 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=307.44] [UPDATE AverageLatency(us)=306.1] [READ-FAILED AverageLatency(us)=200.76] 
2026-05-23 15:47:04:537 43 sec: 7197547 operations; 173672 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=281.74] [UPDATE AverageLatency(us)=286.55] [READ-FAILED AverageLatency(us)=276.31] 
2026-05-23 15:47:04:537 43 sec: 7197547 operations; 173672 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=281.74] [UPDATE AverageLatency(us)=286.55] [READ-FAILED AverageLatency(us)=276.31] 
2026-05-23 15:47:05:537 44 sec: 7353087 operations; 155540 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=292.02] [UPDATE AverageLatency(us)=343.15] [READ-FAILED AverageLatency(us)=277.83] 
2026-05-23 15:47:05:537 44 sec: 7353087 operations; 155540 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=292.02] [UPDATE AverageLatency(us)=343.15] [READ-FAILED AverageLatency(us)=277.83] 
2026-05-23 15:47:06:537 45 sec: 7524071 operations; 170984 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=276.3] [UPDATE AverageLatency(us)=300.41] [READ-FAILED AverageLatency(us)=297.44] 
2026-05-23 15:47:06:537 45 sec: 7524071 operations; 170984 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=276.3] [UPDATE AverageLatency(us)=300.41] [READ-FAILED AverageLatency(us)=297.44] 
2026-05-23 15:47:07:537 46 sec: 7705960 operations; 181889 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=265.51] [UPDATE AverageLatency(us)=274.16] [READ-FAILED AverageLatency(us)=388.02] 
2026-05-23 15:47:07:537 46 sec: 7705960 operations; 181889 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=265.51] [UPDATE AverageLatency(us)=274.16] [READ-FAILED AverageLatency(us)=388.02] 
2026-05-23 15:47:08:537 47 sec: 7887262 operations; 181302 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=265.9] [UPDATE AverageLatency(us)=275.19] [READ-FAILED AverageLatency(us)=389.68] 
2026-05-23 15:47:08:537 47 sec: 7887262 operations; 181302 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=265.9] [UPDATE AverageLatency(us)=275.19] [READ-FAILED AverageLatency(us)=389.68] 
2026-05-23 15:47:09:537 48 sec: 8073151 operations; 185889 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=260.29] [UPDATE AverageLatency(us)=267.64] [READ-FAILED AverageLatency(us)=384.79] 
2026-05-23 15:47:09:537 48 sec: 8073151 operations; 185889 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=260.29] [UPDATE AverageLatency(us)=267.64] [READ-FAILED AverageLatency(us)=384.79] 
2026-05-23 15:47:10:537 49 sec: 8257204 operations; 184053 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=263.3] [UPDATE AverageLatency(us)=270.29] [READ-FAILED AverageLatency(us)=390.22] 
2026-05-23 15:47:10:537 49 sec: 8257204 operations; 184053 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=263.3] [UPDATE AverageLatency(us)=270.29] [READ-FAILED AverageLatency(us)=390.22] 
2026-05-23 15:47:11:537 50 sec: 8445206 operations; 188002 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=258.65] [UPDATE AverageLatency(us)=264.09] [READ-FAILED AverageLatency(us)=367.67] 
2026-05-23 15:47:11:537 50 sec: 8445206 operations; 188002 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=258.65] [UPDATE AverageLatency(us)=264.09] [READ-FAILED AverageLatency(us)=367.67] 
2026-05-23 15:47:12:537 51 sec: 8633062 operations; 187856 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=258.87] [UPDATE AverageLatency(us)=264.43] [READ-FAILED AverageLatency(us)=383.35] 
2026-05-23 15:47:12:537 51 sec: 8633062 operations; 187856 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=258.87] [UPDATE AverageLatency(us)=264.43] [READ-FAILED AverageLatency(us)=383.35] 
2026-05-23 15:47:13:537 52 sec: 8820320 operations; 187258 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=259.96] [UPDATE AverageLatency(us)=265.15] [READ-FAILED AverageLatency(us)=383.36] 
2026-05-23 15:47:13:537 52 sec: 8820320 operations; 187258 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=259.96] [UPDATE AverageLatency(us)=265.15] [READ-FAILED AverageLatency(us)=383.36] 
2026-05-23 15:47:14:537 53 sec: 9009176 operations; 188856 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=258.61] [UPDATE AverageLatency(us)=262.58] [READ-FAILED AverageLatency(us)=363.13] 
2026-05-23 15:47:14:537 53 sec: 9009176 operations; 188856 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=258.61] [UPDATE AverageLatency(us)=262.58] [READ-FAILED AverageLatency(us)=363.13] 
2026-05-23 15:47:15:537 54 sec: 9192443 operations; 183267 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=266.07] [UPDATE AverageLatency(us)=270.48] [READ-FAILED AverageLatency(us)=403.24] 
2026-05-23 15:47:15:537 54 sec: 9192443 operations; 183267 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=266.07] [UPDATE AverageLatency(us)=270.48] [READ-FAILED AverageLatency(us)=403.24] 
2026-05-23 15:47:16:537 55 sec: 9381691 operations; 189248 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=258.54] [UPDATE AverageLatency(us)=261.69] [READ-FAILED AverageLatency(us)=356.64] 
2026-05-23 15:47:16:537 55 sec: 9381691 operations; 189248 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=258.54] [UPDATE AverageLatency(us)=261.69] [READ-FAILED AverageLatency(us)=356.64] 
2026-05-23 15:47:17:537 56 sec: 9567703 operations; 186012 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=259] [UPDATE AverageLatency(us)=270.39] [READ-FAILED AverageLatency(us)=352.88] 
2026-05-23 15:47:17:537 56 sec: 9567703 operations; 186012 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=259] [UPDATE AverageLatency(us)=270.39] [READ-FAILED AverageLatency(us)=352.88] 
2026-05-23 15:47:18:537 57 sec: 9751419 operations; 183716 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=252.88] [UPDATE AverageLatency(us)=282.66] [READ-FAILED AverageLatency(us)=367.85] 
2026-05-23 15:47:18:537 57 sec: 9751419 operations; 183716 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=252.88] [UPDATE AverageLatency(us)=282.66] [READ-FAILED AverageLatency(us)=367.85] 
2026-05-23 15:47:19:537 58 sec: 9942078 operations; 190659 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=252.21] [UPDATE AverageLatency(us)=264.27] [READ-FAILED AverageLatency(us)=355.1] 
2026-05-23 15:47:19:537 58 sec: 9942078 operations; 190659 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=252.21] [UPDATE AverageLatency(us)=264.27] [READ-FAILED AverageLatency(us)=355.1] 
2026-05-23 15:47:20:537 59 sec: 10129559 operations; 187481 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=261.38] [UPDATE AverageLatency(us)=266] [READ-FAILED AverageLatency(us)=220.45] 
2026-05-23 15:47:20:537 59 sec: 10129559 operations; 187481 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=261.38] [UPDATE AverageLatency(us)=266] [READ-FAILED AverageLatency(us)=220.45] 
