/usr/bin/java  -classpath /users/entall/ycsb_client/conf:/users/entall/ycsb_client/lib/HdrHistogram-2.1.12.jar:/users/entall/ycsb_client/lib/core-0.18.0-SNAPSHOT.jar:/users/entall/ycsb_client/lib/htrace-core4-4.1.0-incubating.jar:/users/entall/ycsb_client/lib/jackson-core-asl-1.9.4.jar:/users/entall/ycsb_client/lib/jackson-mapper-asl-1.9.4.jar:/users/entall/ycsb_client/redis-binding/lib/commons-pool2-2.4.2.jar:/users/entall/ycsb_client/redis-binding/lib/jedis-2.9.0.jar:/users/entall/ycsb_client/redis-binding/lib/redis-binding-0.18.0-SNAPSHOT.jar site.ycsb.Client -t -db site.ycsb.db.RedisClient -p redis.host=redis0 -p redis.port=8000 -p redis.cluster=true -P /users/entall/rd/workloads/workloada -p status.interval=1 -s -p measurementtype=timeseries -p redis.timeout=10000 -threads 50
Command line: -t -db site.ycsb.db.RedisClient -p redis.host=redis0 -p redis.port=8000 -p redis.cluster=true -P /users/entall/rd/workloads/workloada -p status.interval=1 -s -p measurementtype=timeseries -p redis.timeout=10000 -threads 50
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
2026-05-23 14:08:41:356 0 sec: 0 operations; est completion in 0 second 
2026-05-23 14:08:41:356 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2026-05-23 14:08:42:311 1 sec: 37988 operations; 37950.05 current ops/sec; est completion in 17 minutes [READ AverageLatency(us)=491.77] [UPDATE AverageLatency(us)=512.52] 
2026-05-23 14:08:48:311 7 sec: 1120612 operations; 183330 current ops/sec; est completion in 4 minutes [READ AverageLatency(us)=268.01] [UPDATE AverageLatency(us)=274.11] 
2026-05-23 14:08:49:311 8 sec: 1300243 operations; 179631 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=273.86] [UPDATE AverageLatency(us)=276] 
2026-05-23 14:08:49:311 8 sec: 1300243 operations; 179631 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=273.86] [UPDATE AverageLatency(us)=276] 
2026-05-23 14:08:50:311 9 sec: 1480543 operations; 180300 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=272.8] [UPDATE AverageLatency(us)=276.37] 
2026-05-23 14:08:50:311 9 sec: 1480543 operations; 180300 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=272.8] [UPDATE AverageLatency(us)=276.37] 
2026-05-23 14:08:51:311 10 sec: 1661238 operations; 180695 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=272.37] [UPDATE AverageLatency(us)=275.08] 
2026-05-23 14:08:51:311 10 sec: 1661238 operations; 180695 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=272.37] [UPDATE AverageLatency(us)=275.08] 
2026-05-23 14:08:52:311 11 sec: 1844990 operations; 183752 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.51] [UPDATE AverageLatency(us)=271.7] 
2026-05-23 14:08:52:311 11 sec: 1844990 operations; 183752 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.51] [UPDATE AverageLatency(us)=271.7] 
2026-05-23 14:08:53:311 12 sec: 2013183 operations; 168193 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=293.94] [UPDATE AverageLatency(us)=274.24] 
2026-05-23 14:08:53:311 12 sec: 2013183 operations; 168193 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=293.94] [UPDATE AverageLatency(us)=274.24] 
2026-05-23 14:08:54:311 13 sec: 2193843 operations; 180660 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=271.38] [UPDATE AverageLatency(us)=273.17] [READ-FAILED AverageLatency(us)=715.48] 
2026-05-23 14:08:54:311 13 sec: 2193843 operations; 180660 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=271.38] [UPDATE AverageLatency(us)=273.17] [READ-FAILED AverageLatency(us)=715.48] 
2026-05-23 14:08:55:311 14 sec: 2377436 operations; 183593 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=269.17] [UPDATE AverageLatency(us)=277.56] [READ-FAILED AverageLatency(us)=254.25] 
2026-05-23 14:08:55:311 14 sec: 2377436 operations; 183593 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=269.17] [UPDATE AverageLatency(us)=277.56] [READ-FAILED AverageLatency(us)=254.25] 
2026-05-23 14:08:56:311 15 sec: 2551529 operations; 174093 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=273.26] [UPDATE AverageLatency(us)=325.22] [READ-FAILED AverageLatency(us)=597.99] 
2026-05-23 14:08:56:311 15 sec: 2551529 operations; 174093 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=273.26] [UPDATE AverageLatency(us)=325.22] [READ-FAILED AverageLatency(us)=597.99] 
2026-05-23 14:08:57:311 16 sec: 2735058 operations; 183529 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=264.12] [UPDATE AverageLatency(us)=298.99] [READ-FAILED AverageLatency(us)=364.22] 
2026-05-23 14:08:57:311 16 sec: 2735058 operations; 183529 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=264.12] [UPDATE AverageLatency(us)=298.99] [READ-FAILED AverageLatency(us)=364.22] 
2026-05-23 14:08:58:311 17 sec: 2916480 operations; 181422 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=263.64] [UPDATE AverageLatency(us)=292.7] [READ-FAILED AverageLatency(us)=492.21] 
2026-05-23 14:08:58:311 17 sec: 2916480 operations; 181422 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=263.64] [UPDATE AverageLatency(us)=292.7] [READ-FAILED AverageLatency(us)=492.21] 
2026-05-23 14:08:59:311 18 sec: 3100302 operations; 183822 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=261.4] [UPDATE AverageLatency(us)=279.83] [READ-FAILED AverageLatency(us)=571.61] 
2026-05-23 14:08:59:311 18 sec: 3100302 operations; 183822 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=261.4] [UPDATE AverageLatency(us)=279.83] [READ-FAILED AverageLatency(us)=571.61] 
2026-05-23 14:09:00:311 19 sec: 3284956 operations; 184654 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=264.96] [UPDATE AverageLatency(us)=272.59] [READ-FAILED AverageLatency(us)=493.85] 
2026-05-23 14:09:00:311 19 sec: 3284956 operations; 184654 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=264.96] [UPDATE AverageLatency(us)=272.59] [READ-FAILED AverageLatency(us)=493.85] 
2026-05-23 14:09:01:311 20 sec: 3470790 operations; 185834 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.11] [UPDATE AverageLatency(us)=266.73] [READ-FAILED AverageLatency(us)=178.17] 
2026-05-23 14:09:01:311 20 sec: 3470790 operations; 185834 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.11] [UPDATE AverageLatency(us)=266.73] [READ-FAILED AverageLatency(us)=178.17] 
2026-05-23 14:09:02:311 21 sec: 3656084 operations; 185294 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.56] [UPDATE AverageLatency(us)=273.15] [READ-FAILED AverageLatency(us)=177.41] 
2026-05-23 14:09:02:311 21 sec: 3656084 operations; 185294 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.56] [UPDATE AverageLatency(us)=273.15] [READ-FAILED AverageLatency(us)=177.41] 
2026-05-23 14:09:03:311 22 sec: 3843316 operations; 187232 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=264.85] [UPDATE AverageLatency(us)=269.2] [READ-FAILED AverageLatency(us)=171.2] 
2026-05-23 14:09:03:311 22 sec: 3843316 operations; 187232 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=264.85] [UPDATE AverageLatency(us)=269.2] [READ-FAILED AverageLatency(us)=171.2] 
2026-05-23 14:09:04:311 23 sec: 4029499 operations; 186183 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=266.42] [UPDATE AverageLatency(us)=268.45] [READ-FAILED AverageLatency(us)=170.4] 
2026-05-23 14:09:04:311 23 sec: 4029499 operations; 186183 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=266.42] [UPDATE AverageLatency(us)=268.45] [READ-FAILED AverageLatency(us)=170.4] 
2026-05-23 14:09:05:311 24 sec: 4215862 operations; 186363 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=532.3] [UPDATE AverageLatency(us)=271.28] [READ-FAILED AverageLatency(us)=170.96] 
2026-05-23 14:09:05:311 24 sec: 4215862 operations; 186363 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=532.3] [UPDATE AverageLatency(us)=271.28] [READ-FAILED AverageLatency(us)=170.96] 
2026-05-23 14:09:06:311 25 sec: 4401017 operations; 185155 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.77] [UPDATE AverageLatency(us)=269.57] [READ-FAILED AverageLatency(us)=173.21] 
2026-05-23 14:09:06:311 25 sec: 4401017 operations; 185155 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.77] [UPDATE AverageLatency(us)=269.57] [READ-FAILED AverageLatency(us)=173.21] 
2026-05-23 14:09:07:311 26 sec: 4590069 operations; 189052 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=262.55] [UPDATE AverageLatency(us)=264.43] [READ-FAILED AverageLatency(us)=175.89] 
2026-05-23 14:09:07:311 26 sec: 4590069 operations; 189052 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=262.55] [UPDATE AverageLatency(us)=264.43] [READ-FAILED AverageLatency(us)=175.89] 
2026-05-23 14:09:08:311 27 sec: 4776771 operations; 186702 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=265.74] [UPDATE AverageLatency(us)=267.81] [READ-FAILED AverageLatency(us)=166] 
2026-05-23 14:09:08:311 27 sec: 4776771 operations; 186702 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=265.74] [UPDATE AverageLatency(us)=267.81] [READ-FAILED AverageLatency(us)=166] 
2026-05-23 14:09:09:311 28 sec: 4964379 operations; 187608 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=264.03] [UPDATE AverageLatency(us)=266.55] [READ-FAILED AverageLatency(us)=191.17] 
2026-05-23 14:09:09:311 28 sec: 4964379 operations; 187608 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=264.03] [UPDATE AverageLatency(us)=266.55] [READ-FAILED AverageLatency(us)=191.17] 
2026-05-23 14:09:10:311 29 sec: 5147619 operations; 183240 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=269.92] [UPDATE AverageLatency(us)=272.41] [READ-FAILED AverageLatency(us)=207.18] 
2026-05-23 14:09:10:311 29 sec: 5147619 operations; 183240 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=269.92] [UPDATE AverageLatency(us)=272.41] [READ-FAILED AverageLatency(us)=207.18] 
2026-05-23 14:09:11:311 30 sec: 5331760 operations; 184141 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=268.29] [UPDATE AverageLatency(us)=271.01] [READ-FAILED AverageLatency(us)=220.01] 
2026-05-23 14:09:11:311 30 sec: 5331760 operations; 184141 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=268.29] [UPDATE AverageLatency(us)=271.01] [READ-FAILED AverageLatency(us)=220.01] 
2026-05-23 14:09:12:311 31 sec: 5517055 operations; 185295 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.35] [UPDATE AverageLatency(us)=271.08] [READ-FAILED AverageLatency(us)=180.67] 
2026-05-23 14:09:12:311 31 sec: 5517055 operations; 185295 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=267.35] [UPDATE AverageLatency(us)=271.08] [READ-FAILED AverageLatency(us)=180.67] 
2026-05-23 14:09:13:311 32 sec: 5702308 operations; 185253 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=266.91] [UPDATE AverageLatency(us)=274.27] [READ-FAILED AverageLatency(us)=201.12] 
2026-05-23 14:09:13:311 32 sec: 5702308 operations; 185253 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=266.91] [UPDATE AverageLatency(us)=274.27] [READ-FAILED AverageLatency(us)=201.12] 
2026-05-23 14:09:14:311 33 sec: 5890132 operations; 187824 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=263.58] [UPDATE AverageLatency(us)=267.09] [READ-FAILED AverageLatency(us)=174.07] 
2026-05-23 14:09:14:311 33 sec: 5890132 operations; 187824 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=263.58] [UPDATE AverageLatency(us)=267.09] [READ-FAILED AverageLatency(us)=174.07] 
2026-05-23 14:09:15:311 34 sec: 6078998 operations; 188866 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=262.28] [UPDATE AverageLatency(us)=266.79] [READ-FAILED AverageLatency(us)=174.98] 
2026-05-23 14:09:15:311 34 sec: 6078998 operations; 188866 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=262.28] [UPDATE AverageLatency(us)=266.79] [READ-FAILED AverageLatency(us)=174.98] 
2026-05-23 14:09:16:311 35 sec: 6252712 operations; 173714 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=286.2] [UPDATE AverageLatency(us)=273.77] [READ-FAILED AverageLatency(us)=186.59] 
2026-05-23 14:09:16:311 35 sec: 6252712 operations; 173714 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=286.2] [UPDATE AverageLatency(us)=273.77] [READ-FAILED AverageLatency(us)=186.59] 
2026-05-23 14:09:17:311 36 sec: 6441608 operations; 188896 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=260.73] [UPDATE AverageLatency(us)=271.58] [READ-FAILED AverageLatency(us)=250.51] 
2026-05-23 14:09:17:311 36 sec: 6441608 operations; 188896 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=260.73] [UPDATE AverageLatency(us)=271.58] [READ-FAILED AverageLatency(us)=250.51] 
2026-05-23 14:09:18:311 37 sec: 6624523 operations; 182915 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=266.18] [UPDATE AverageLatency(us)=296.63] [READ-FAILED AverageLatency(us)=309.1] 
2026-05-23 14:09:18:311 37 sec: 6624523 operations; 182915 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=266.18] [UPDATE AverageLatency(us)=296.63] [READ-FAILED AverageLatency(us)=309.1] 
2026-05-23 14:09:19:311 38 sec: 6817844 operations; 193321 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=247.79] [UPDATE AverageLatency(us)=299.15] [READ-FAILED AverageLatency(us)=331.65] 
2026-05-23 14:09:19:311 38 sec: 6817844 operations; 193321 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=247.79] [UPDATE AverageLatency(us)=299.15] [READ-FAILED AverageLatency(us)=331.65] 
2026-05-23 14:09:20:311 39 sec: 7014962 operations; 197118 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=241.13] [UPDATE AverageLatency(us)=282] [READ-FAILED AverageLatency(us)=359.89] 
2026-05-23 14:09:20:311 39 sec: 7014962 operations; 197118 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=241.13] [UPDATE AverageLatency(us)=282] [READ-FAILED AverageLatency(us)=359.89] 
2026-05-23 14:09:21:311 40 sec: 7212488 operations; 197526 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=242.7] [UPDATE AverageLatency(us)=268.33] [READ-FAILED AverageLatency(us)=364.94] 
2026-05-23 14:09:21:311 40 sec: 7212488 operations; 197526 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=242.7] [UPDATE AverageLatency(us)=268.33] [READ-FAILED AverageLatency(us)=364.94] 
2026-05-23 14:09:22:311 41 sec: 7407467 operations; 194979 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=248.49] [UPDATE AverageLatency(us)=262.97] [READ-FAILED AverageLatency(us)=356.29] 
2026-05-23 14:09:22:311 41 sec: 7407467 operations; 194979 current ops/sec; est completion in 3 minutes [READ AverageLatency(us)=248.49] [UPDATE AverageLatency(us)=262.97] [READ-FAILED AverageLatency(us)=356.29] 
2026-05-23 14:09:23:311 42 sec: 7602947 operations; 195480 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=253.26] [UPDATE AverageLatency(us)=257.11] [READ-FAILED AverageLatency(us)=218.56] 
2026-05-23 14:09:23:311 42 sec: 7602947 operations; 195480 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=253.26] [UPDATE AverageLatency(us)=257.11] [READ-FAILED AverageLatency(us)=218.56] 
2026-05-23 14:09:24:311 43 sec: 7796285 operations; 193338 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=256.63] [UPDATE AverageLatency(us)=261.99] [READ-FAILED AverageLatency(us)=206.04] 
2026-05-23 14:09:24:311 43 sec: 7796285 operations; 193338 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=256.63] [UPDATE AverageLatency(us)=261.99] [READ-FAILED AverageLatency(us)=206.04] 
2026-05-23 14:09:25:311 44 sec: 7992733 operations; 196448 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=252.64] [UPDATE AverageLatency(us)=256.69] [READ-FAILED AverageLatency(us)=200.74] 
2026-05-23 14:09:25:311 44 sec: 7992733 operations; 196448 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=252.64] [UPDATE AverageLatency(us)=256.69] [READ-FAILED AverageLatency(us)=200.74] 
2026-05-23 14:09:26:311 45 sec: 8188225 operations; 195492 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=253.57] [UPDATE AverageLatency(us)=257.95] [READ-FAILED AverageLatency(us)=208.58] 
2026-05-23 14:09:26:311 45 sec: 8188225 operations; 195492 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=253.57] [UPDATE AverageLatency(us)=257.95] [READ-FAILED AverageLatency(us)=208.58] 
2026-05-23 14:09:27:311 46 sec: 8383737 operations; 195512 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=253.5] [UPDATE AverageLatency(us)=260.7] [READ-FAILED AverageLatency(us)=201.51] 
2026-05-23 14:09:27:311 46 sec: 8383737 operations; 195512 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=253.5] [UPDATE AverageLatency(us)=260.7] [READ-FAILED AverageLatency(us)=201.51] 
2026-05-23 14:09:28:311 47 sec: 8584649 operations; 200912 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=247.47] [UPDATE AverageLatency(us)=252.39] [READ-FAILED AverageLatency(us)=178.96] 
2026-05-23 14:09:28:311 47 sec: 8584649 operations; 200912 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=247.47] [UPDATE AverageLatency(us)=252.39] [READ-FAILED AverageLatency(us)=178.96] 
2026-05-23 14:09:29:311 48 sec: 8784773 operations; 200124 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=248.34] [UPDATE AverageLatency(us)=252.67] [READ-FAILED AverageLatency(us)=183.47] 
2026-05-23 14:09:29:311 48 sec: 8784773 operations; 200124 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=248.34] [UPDATE AverageLatency(us)=252.67] [READ-FAILED AverageLatency(us)=183.47] 
2026-05-23 14:09:30:311 49 sec: 8984646 operations; 199873 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=248.64] [UPDATE AverageLatency(us)=255.81] [READ-FAILED AverageLatency(us)=179.15] 
2026-05-23 14:09:30:311 49 sec: 8984646 operations; 199873 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=248.64] [UPDATE AverageLatency(us)=255.81] [READ-FAILED AverageLatency(us)=179.15] 
2026-05-23 14:09:31:311 50 sec: 9184835 operations; 200189 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=247.66] [UPDATE AverageLatency(us)=255.25] [READ-FAILED AverageLatency(us)=193.56] 
2026-05-23 14:09:31:311 50 sec: 9184835 operations; 200189 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=247.66] [UPDATE AverageLatency(us)=255.25] [READ-FAILED AverageLatency(us)=193.56] 
2026-05-23 14:09:32:311 51 sec: 9384303 operations; 199468 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=248.92] [UPDATE AverageLatency(us)=256.14] [READ-FAILED AverageLatency(us)=184.31] 
2026-05-23 14:09:32:311 51 sec: 9384303 operations; 199468 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=248.92] [UPDATE AverageLatency(us)=256.14] [READ-FAILED AverageLatency(us)=184.31] 
2026-05-23 14:09:33:311 52 sec: 9582169 operations; 197866 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=251.07] [UPDATE AverageLatency(us)=257.9] [READ-FAILED AverageLatency(us)=177.58] 
2026-05-23 14:09:33:311 52 sec: 9582169 operations; 197866 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=251.07] [UPDATE AverageLatency(us)=257.9] [READ-FAILED AverageLatency(us)=177.58] 
2026-05-23 14:09:34:311 53 sec: 9781310 operations; 199141 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=249.2] [UPDATE AverageLatency(us)=256.52] [READ-FAILED AverageLatency(us)=183.86] 
2026-05-23 14:09:34:311 53 sec: 9781310 operations; 199141 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=249.2] [UPDATE AverageLatency(us)=256.52] [READ-FAILED AverageLatency(us)=183.86] 
2026-05-23 14:09:35:311 54 sec: 9979144 operations; 197636.36 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=250.65] [UPDATE AverageLatency(us)=257.49] [READ-FAILED AverageLatency(us)=190.51] 
2026-05-23 14:09:35:311 54 sec: 9979144 operations; 197636.36 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=250.65] [UPDATE AverageLatency(us)=257.49] [READ-FAILED AverageLatency(us)=190.51] 
2026-05-23 14:09:36:311 55 sec: 10177494 operations; 198350 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=249.64] [UPDATE AverageLatency(us)=257.68] [READ-FAILED AverageLatency(us)=199.24] 
2026-05-23 14:09:36:311 55 sec: 10177494 operations; 198350 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=249.64] [UPDATE AverageLatency(us)=257.68] [READ-FAILED AverageLatency(us)=199.24] 
2026-05-23 14:09:37:311 56 sec: 10378371 operations; 200877 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=246.78] [UPDATE AverageLatency(us)=254.15] [READ-FAILED AverageLatency(us)=186.66] 
2026-05-23 14:09:37:311 56 sec: 10378371 operations; 200877 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=246.78] [UPDATE AverageLatency(us)=254.15] [READ-FAILED AverageLatency(us)=186.66] 
2026-05-23 14:09:38:311 57 sec: 10576805 operations; 198434 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=124.09] [UPDATE AverageLatency(us)=259.39] [READ-FAILED AverageLatency(us)=190.97] 
2026-05-23 14:09:38:311 57 sec: 10576805 operations; 198434 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=124.09] [UPDATE AverageLatency(us)=259.39] [READ-FAILED AverageLatency(us)=190.97] 
2026-05-23 14:09:39:311 58 sec: 10776794 operations; 199989 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=247.91] [UPDATE AverageLatency(us)=256.38] [READ-FAILED AverageLatency(us)=185.16] 
2026-05-23 14:09:39:311 58 sec: 10776794 operations; 199989 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=247.91] [UPDATE AverageLatency(us)=256.38] [READ-FAILED AverageLatency(us)=185.16] 
2026-05-23 14:09:40:311 59 sec: 10979910 operations; 203116 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=244.08] [UPDATE AverageLatency(us)=252.16] [READ-FAILED AverageLatency(us)=182.75] 
2026-05-23 14:09:40:311 59 sec: 10979910 operations; 203116 current ops/sec; est completion in 2 minutes [READ AverageLatency(us)=244.08] [UPDATE AverageLatency(us)=252.16] [READ-FAILED AverageLatency(us)=182.75] 
